time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1770950686388000000,0.319,45,1.5,2.2676868438720703,21.26099967956543,0,0,147.10000610351562,-97.7355536,30.2883257
1770950687392000000,1.323,45,1.5,2.87355637550354,36.83000183105469,0.16375812888145447,335.5081787109375,147.10000610351562,-97.7355684,30.2883538
1770950697468000000,11.399,45,1.5,2.3919341564178467,15.668999671936035,2.4265124797821045,107.55531311035156,146.90000915527344,-97.7352947,30.2882776
1770950700216000000,14.147,45,1.5,2.766242265701294,27.634000778198242,6.598984718322754,301.9090881347656,145.2010911541052,-97.735469,30.2883703
1770950706551167500,20.48216748046875,180,0.39606016874313354,2.745591640472412,65.96800231933594,1.3402215242385864,87.9542007446289,144.85836380037944,-97.7355308,30.2884032
1770950707087766000,21.01876611328125,180,0.41715145111083984,2.745591640472412,65.91000366210938,1.3479719161987305,89.5572738647461,144.85836380037944,-97.7355174,30.2883956
1770950707646008300,21.57700830078125,180,0.30107012391090393,2.7100493907928467,66.34400177001953,1.2712100744247437,89.90769958496094,144.66072356029258,-97.735511,30.2883934
1770950708320684500,22.2516845703125,180,0.32763805985450745,2.7100493907928467,66.55000305175781,1.2698403596878052,89.99756622314453,144.66072356029258,-97.7355051,30.2883923
1770950709003010300,22.93401025390625,180,0.2682945132255554,2.699644088745117,66.90499877929688,1.225119948387146,90.0261001586914,144.38529633306285,-97.7355024,30.2883911
1770950709599583500,23.53058349609375,180,0.2268458604812622,2.699644088745117,67.14800262451172,1.1868449449539185,90.00997161865234,144.38529633306285,-97.7355036,30.288391
1770950710243713800,24.1747138671875,180,0.2718491852283478,2.6889312267303467,67.33999633789062,1.1740211248397827,90.00386047363281,144.12038991752647,-97.7355036,30.2883909
1770950710805173000,24.736173095703126,180,0.21031510829925537,2.6889312267303467,67.5009994506836,1.1657068729400635,89.98841094970703,144.12038991752647,-97.7355036,30.2883914
1770950711324728800,25.255728759765624,180,0.25228798389434814,2.694462776184082,67.63999938964844,1.1726807355880737,89.98563385009766,143.80503577613132,-97.7355036,30.2883918
1770950717022000000,30.953000244140625,45,1.5,2.6233530044555664,87.5999984741211,1.1725637912750244,91.67613220214844,142.03031256374993,-97.7354441,30.288387
1770950722554234000,36.485234130859375,180,1.5,2.6233530044555664,36.03300094604492,3.6039981842041016,163.38436889648438,142.03031256374993,-97.7353853,30.2881945
1770950723073752300,37.00475244140625,180,1.5,2.6308248043060303,36.1150016784668,3.436518907546997,164.20831298828125,141.7087380882433,-97.7353825,30.288182
1770950723484482600,37.41548266601563,180,1.5,2.6308248043060303,36.23500061035156,3.0216944217681885,164.61007690429688,141.7087380882433,-97.7353813,30.2881768
1770950724242171100,38.17317114257813,105.55284881591797,0.42423737049102783,2.636946439743042,36.42399978637695,1.2124736309051514,109.41561126708984,141.5784302863934,-97.7353743,30.288182
1770950724820914000,38.75191381835938,108.88035583496094,0.3014269769191742,2.636946439743042,36.678001403808594,1.2662780284881592,89.09656524658203,141.5784302863934,-97.7353702,30.2881819
1770950725267705000,39.198705078125,108.35331726074219,0.3364403247833252,2.6425728797912598,36.88800048828125,1.2681126594543457,88.95277404785156,141.33883722280717,-97.7353673,30.2881829
1770950725809193500,39.740193359375,108.10711669921875,0.2754043638706207,2.6425728797912598,37.19200134277344,1.2960470914840698,70.0009994506836,141.33883722280717,-97.7353629,30.2881845
1770950726385020700,40.316020751953126,108.50068664550781,0.31321433186531067,2.6478078365325928,37.48400115966797,1.3115203380584717,67.27323913574219,141.10555565347846,-97.735359,30.2881873
1770950726983119000,40.914119140625,105.6926040649414,0.25120875239372253,2.6478078365325928,37.80500030517578,1.3671364784240723,19.099071502685547,141.10555565347846,-97.7353567,30.2881925
1770950727543363000,41.47436303710938,98.32849884033203,0.21728771924972534,2.653813600540161,38.141998291015625,1.3086806535720825,345.4447326660156,140.84916339023846,-97.7353603,30.2882006
1770950728027585000,41.9585849609375,99.74271392822266,0.25411853194236755,2.653813600540161,38.70899963378906,1.326853632926941,339.72796630859375,140.84916339023846,-97.7353663,30.2882066
1770950728661858300,42.5928583984375,83.7090835571289,0.24112144112586975,2.66109561920166,39.72800064086914,1.3175225257873535,321.8925476074219,140.4687922292947,-97.7353749,30.2882145
1770950734538000000,48.46899975585937,45,1.5,2.236708879470825,20.780000686645508,1.1319870948791504,336.5199279785156,138.03192314164698,-97.7352772,30.2882701
1770950741862897200,55.79389721679688,180,0.4910222589969635,2.262883186340332,36.244998931884766,0.7444156408309937,89.96977996826172,137.94158470465044,-97.735235,30.2882702
1770950742200867800,56.13186791992187,180,0.5151868462562561,3.292661190032959,36.24700164794922,0.7365667819976807,90,137.70001220703125,-97.735233,30.2882683
1770950742820823000,56.751822998046876,180,0.3732226490974426,3.292661190032959,36.19900131225586,0.6069888472557068,89.9975357055664,137.70001220703125,-97.7352213,30.2882695
1770950743545812500,57.4768125,112.45148468017578,0.3385592997074127,3.2790884971618652,36.28200149536133,0.6430259943008423,348.5545654296875,137.70001220703125,-97.7352224,30.2882686
1770950744550915300,58.48191528320312,105.79820251464844,0.331862211227417,3.2790884971618652,36.44499969482422,0.6217981576919556,349.4552917480469,137.70001220703125,-97.7352261,30.2882721
1770950745288848400,59.21984838867188,108.49647521972656,0.3444302976131439,3.263779401779175,36.57400131225586,0.6243649125099182,347.67071533203125,137.70001220703125,-97.7352281,30.288274
