time,seconds_elapsed,z,y,x
1770950686173473000,0.10447314453125,8.869857788085938,4.1787495613098145,0.1845591515302658
1770950686192440000,0.123440185546875,8.873366355895996,4.169809818267822,0.21551042795181274
1770950686211407000,0.142406982421875,8.873437881469727,4.163609027862549,0.3111966550350189
1770950686230374100,0.1613740234375,8.908171653747559,4.087952136993408,0.3217470049858093
1770950686258824700,0.18982470703125,8.932795524597168,4.045761585235596,0.08579132705926895
1770950686277791700,0.208791748046875,8.896615028381348,4.1253180503845215,-0.048530999571084976
1770950686296758800,0.2277587890625,8.852991104125977,4.215010643005371,-0.1691240519285202
1770950686315725800,0.246725830078125,8.83022689819336,4.256529331207275,-0.28186726570129395
1770950686334692900,0.26569287109375,8.81114387512207,4.286905288696289,-0.39569857716560364
1770950686353660000,0.284659912109375,8.781005859375,4.335504531860352,-0.5174161791801453
1770950686372627000,0.303626953125,8.743494987487793,4.393109321594238,-0.6498205661773682
1770950686391594000,0.322593994140625,8.714635848999023,4.430567741394043,-0.7717328667640686
1770950686410561000,0.34156103515625,8.707318305969238,4.424161911010742,-0.8830524682998657
1770950686429528000,0.360528076171875,8.705676078796387,4.396663665771484,-1.0251479148864746
1770950686448495000,0.3794951171875,8.70606517791748,4.349704742431641,-1.2061837911605835
1770950686467462400,0.39846240234375,8.718873023986816,4.264870643615723,-1.400895118713379
1770950686486429200,0.41742919921875,8.739699363708496,4.162755966186523,-1.5682789087295532
1770950686505396500,0.436396484375,8.761739730834961,4.081118106842041,-1.6573421955108643
1770950686524363500,0.455363525390625,8.77896499633789,4.040611267089844,-1.6654208898544312
1770950686543330300,0.474330322265625,8.780685424804688,4.040612697601318,-1.6563169956207275
1770950686562297600,0.493297607421875,8.77425479888916,4.047815322875977,-1.6727317571640015
1770950686581264600,0.5122646484375,8.787814140319824,4.000053882598877,-1.7158896923065186
1770950686600231700,0.531231689453125,8.835287094116211,3.8527419567108154,-1.8067837953567505
1770950686619198700,0.55019873046875,8.91329574584961,3.627645492553711,-1.8877837657928467
1770950686638165800,0.569165771484375,8.980976104736328,3.436678886413574,-1.9239795207977295
1770950686657132800,0.5881328125,9.002517700195312,3.372934103012085,-1.9360731840133667
1770950686676099800,0.607099853515625,8.989385604858398,3.4308927059173584,-1.8948075771331787
1770950686695067000,0.62606689453125,8.98044204711914,3.5176737308502197,-1.7742687463760376
1770950686714034000,0.645033935546875,9.000431060791016,3.5454652309417725,-1.6100683212280273
1770950686733001000,0.6640009765625,9.042375564575195,3.502755880355835,-1.4616879224777222
1770950686751968000,0.682968017578125,9.092632293701172,3.428680896759033,-1.318555235862732
1770950686770935000,0.70193505859375,9.124065399169922,3.386165142059326,-1.2065213918685913
1770950686789902000,0.720902099609375,9.130354881286621,3.396393299102783,-1.1276180744171143
1770950686808869400,0.739869384765625,9.125173568725586,3.438819408416748,-1.037351131439209
1770950686827836200,0.758836181640625,9.121871948242188,3.5001564025878906,-0.8430503010749817
1770950686846803200,0.77780322265625,9.114297866821289,3.5730326175689697,-0.5774015188217163
1770950686865770500,0.7967705078125,9.098679542541504,3.636650562286377,-0.3989983797073364
1770950686884737300,0.8157373046875,9.092418670654297,3.659421920776367,-0.3270285427570343
1770950686903704600,0.83470458984375,9.111906051635742,3.6175544261932373,-0.23844923079013824
1770950686922671600,0.853671630859375,9.149467468261719,3.5283541679382324,-0.09143804013729095
1770950686941638700,0.872638671875,9.173123359680176,3.4665231704711914,0.08607035875320435
1770950686960605700,0.891605712890625,9.164427757263184,3.4760704040527344,0.3171577751636505
1770950686979572700,0.91057275390625,9.125814437866211,3.5426018238067627,0.5829874277114868
1770950686998539800,0.929539794921875,9.065605163574219,3.6436147689819336,0.8421855568885803
1770950687017506800,0.9485068359375,8.996610641479492,3.7480154037475586,1.0880160331726074
1770950687036473900,0.967473876953125,8.936356544494629,3.8318850994110107,1.276157021522522
1770950687055441000,0.98644091796875,8.907465934753418,3.865217447280884,1.3738762140274048
1770950687074408000,1.005407958984375,8.909293174743652,3.8340954780578613,1.4472707509994507
1770950687093375000,1.024375,8.917539596557617,3.783163547515869,1.5282487869262695
1770950687112342000,1.043342041015625,8.91262435913086,3.7621712684631348,1.606731653213501
1770950687131309000,1.06230908203125,8.892095565795898,3.7700283527374268,1.699384093284607
1770950687150276400,1.0812763671875,8.866408348083496,3.7872421741485596,1.7927578687667847
1770950687169243100,1.1002431640625,8.849207878112793,3.7866640090942383,1.8769863843917847
1770950687188210400,1.11921044921875,8.856016159057617,3.7379748821258545,1.9413689374923706
1770950687207177500,1.138177490234375,8.896498680114746,3.6224398612976074,1.9750005006790161
1770950687226144500,1.15714453125,8.951269149780273,3.4947996139526367,1.9574344158172607
1770950687245111600,1.176111572265625,8.9911527633667,3.4176383018493652,1.9103201627731323
1770950687264078600,1.19507861328125,9.00821590423584,3.3936374187469482,1.8723348379135132
1770950687283045600,1.214045654296875,9.008401870727539,3.3900845050811768,1.8778769969940186
1770950687302012700,1.2330126953125,9.005155563354492,3.3909175395965576,1.8918883800506592
1770950687320979700,1.251979736328125,9.007195472717285,3.3905272483825684,1.8828593492507935
1770950687339946800,1.27094677734375,9.012060165405273,3.403395175933838,1.8357754945755005
1770950687358913800,1.289913818359375,9.011262893676758,3.451277256011963,1.748201847076416
1770950687377880800,1.308880859375,9.004941940307617,3.5242843627929688,1.6312031745910645
1770950687396848000,1.32784814453125,8.994368553161621,3.598182201385498,1.524728775024414
1770950687415815000,1.34681494140625,8.986983299255371,3.656909942626953,1.4253202676773071
