time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1770950686201923300,0.13292333984375,-0.23552392423152924,-0.07019689679145813,0.20886477828025818,0.946560263633728,-0.038198322057724,-0.442801296710968,0.47913801670074463
1770950686220890600,0.151890625,-0.29194724559783936,-0.0816972553730011,0.2002531886100769,0.9316603541374207,-0.03892512992024422,-0.4343694746494293,0.598750114440918
1770950686258824700,0.18982470703125,-0.37825217843055725,-0.0857892632484436,0.19285844266414642,0.9013163447380066,-0.009603786282241344,-0.42525479197502136,0.7926153540611267
1770950686277791700,0.208791748046875,-0.3850826621055603,-0.08260788768529892,0.19893404841423035,0.8973920345306396,0.0054549360647797585,-0.4341786205768585,0.8119017481803894
1770950686296758800,0.2277587890625,-0.40810638666152954,-0.0841573029756546,0.20381507277488708,0.8859041333198547,0.01910128816962242,-0.44428402185440063,0.8676920533180237
1770950686315725800,0.246725830078125,-0.4450535476207733,-0.08853042125701904,0.20480751991271973,0.8672621250152588,0.031909894198179245,-0.44897815585136414,0.9555439949035645
1770950686334692900,0.26569287109375,-0.4968167543411255,-0.09658341854810715,0.20353953540325165,0.8381028771400452,0.04487871751189232,-0.4524192214012146,1.080528736114502
1770950686353660000,0.284659912109375,-0.5183822512626648,-0.09797331690788269,0.2066265344619751,0.8240064382553101,0.05885641276836395,-0.4579368233680725,1.1368045806884766
1770950686372627000,0.303626953125,-0.5366676449775696,-0.09868443757295609,0.21087245643138885,0.8110376596450806,0.07418407499790192,-0.4644962549209595,1.1866726875305176
1770950686391594000,0.322593994140625,-0.5434041619300842,-0.09642203897237778,0.21536017954349518,0.8056269288063049,0.08832554519176483,-0.46877321600914,1.2079302072525024
1770950686410561000,0.34156103515625,-0.5424654483795166,-0.09118466824293137,0.21848493814468384,0.806027889251709,0.10106941312551498,-0.46804115176200867,1.2088768482208252
1770950686429528000,0.360528076171875,-0.5458022356033325,-0.08512041717767715,0.22110754251480103,0.8037200570106506,0.11721645295619965,-0.46490171551704407,1.2208937406539917
1770950686448495000,0.3794951171875,-0.5472630858421326,-0.07628177106380463,0.22426612675189972,0.8027384281158447,0.13766886293888092,-0.4595518112182617,1.2289881706237793
1770950686467462400,0.39846240234375,-0.5485996007919312,-0.06563175469636917,0.22617171704769135,0.8022326827049255,0.15931226313114166,-0.4499225616455078,1.2361263036727905
1770950686486429200,0.41742919921875,-0.5517181158065796,-0.056122176349163055,0.22638382017612457,0.8007544875144958,0.1775534749031067,-0.4383907616138458,1.2462608814239502
1770950686505396500,0.436396484375,-0.5498339533805847,-0.04919685050845146,0.22551116347312927,0.8027496933937073,0.18694795668125153,-0.429216206073761,1.241952896118164
1770950686524363500,0.455363525390625,-0.5483439564704895,-0.04713984206318855,0.22399823367595673,0.8043143153190613,0.18747803568840027,-0.4246782958507538,1.2372807264328003
1770950686543330300,0.474330322265625,-0.5496287941932678,-0.04788209870457649,0.22364461421966553,0.803491473197937,0.18644112348556519,-0.4246784746646881,1.240188479423523
1770950686562297600,0.493297607421875,-0.5542608499526978,-0.04871644079685211,0.22419683635234833,0.8000983595848083,0.1883804351091385,-0.42548465728759766,1.2524821758270264
1770950686581264600,0.5122646484375,-0.560693085193634,-0.04715857654809952,0.22298485040664673,0.7960383892059326,0.19283168017864227,-0.4201440215110779,1.2685219049453735
1770950686600231700,0.531231689453125,-0.5699700713157654,-0.04113652929663658,0.21870875358581543,0.7909541130065918,0.20171518623828888,-0.40375086665153503,1.2902686595916748
1770950686619198700,0.55019873046875,-0.5834149718284607,-0.03403297811746597,0.21068967878818512,0.7836316823959351,0.2087099403142929,-0.3789196014404297,1.3201082944869995
1770950686638165800,0.569165771484375,-0.595659077167511,-0.029431335628032684,0.20305532217025757,0.7765904068946838,0.2110384702682495,-0.3580448031425476,1.346935510635376
1770950686657132800,0.5881328125,-0.6014523506164551,-0.02830623835325241,0.200494647026062,0.7728232145309448,0.21183261275291443,-0.3511134684085846,1.3603911399841309
1770950686676099800,0.607099853515625,-0.5983958840370178,-0.031124135479331017,0.20174278318881989,0.7747603058815002,0.20774178206920624,-0.35741496086120605,1.35297691822052
1770950686695067000,0.62606689453125,-0.5910871028900146,-0.03700510784983635,0.20188000798225403,0.7800583839416504,0.19505824148654938,-0.3668779134750366,1.3331811428070068
1770950686714034000,0.645033935546875,-0.5865066647529602,-0.04343526437878609,0.198038250207901,0.7841582894325256,0.1770155429840088,-0.3699156641960144,1.3175709247589111
1770950686733001000,0.6640009765625,-0.5842542052268982,-0.04752834141254425,0.19159387052059174,0.787197470664978,0.1602623611688614,-0.36524876952171326,1.306633472442627
1770950686751968000,0.682968017578125,-0.5857040286064148,-0.051298439502716064,0.18377509713172913,0.7877473831176758,0.14400973916053772,-0.3571741580963135,1.3047176599502563
1770950686770935000,0.70193505859375,-0.5867596864700317,-0.05473388731479645,0.1783432513475418,0.7879790663719177,0.13147230446338654,-0.352550745010376,1.3035731315612793
1770950686799385600,0.730385498046875,-0.5863729119300842,-0.06038128584623337,0.17594251036643982,0.788394033908844,0.11882705241441727,-0.35568860173225403,1.3003687858581543
1770950686818352600,0.7493525390625,-0.5840287804603577,-0.06711667776107788,0.17419953644275665,0.7899748086929321,0.1043536588549614,-0.36144116520881653,1.292319893836975
1770950686837319700,0.768319580078125,-0.5832528471946716,-0.07931967824697495,0.16955450177192688,0.7904276251792908,0.07769237458705902,-0.36887678503990173,1.2859193086624146
1770950686856287000,0.787286865234375,-0.5830206274986267,-0.09158879518508911,0.16521553695201874,0.7901912927627563,0.051538653671741486,-0.3767496943473816,1.281150460243225
