time,seconds_elapsed,magneticBearing
1770952036944654600,0.156654541015625,272.09990463890773
1770952036954654500,0.166654541015625,272.58985309966306
1770952036964654600,0.176654541015625,270.2774592407306
1770952036974654500,0.186654541015625,272.0906211947213
1770952036984654600,0.196654541015625,271.99713130149445
1770952036994654500,0.206654541015625,271.5616573874186
1770952037004654600,0.216654541015625,271.3732658817237
1770952037014654500,0.226654541015625,270.46526874547953
1770952037024654600,0.236654541015625,268.7110624989781
1770952037034654500,0.246654541015625,268.2965383652195
1770952037044654600,0.256654541015625,267.72987260299084
1770952037054654500,0.266654541015625,263.13400439401073
1770952037064654600,0.276654541015625,262.77691196736134
1770952037074654500,0.286654541015625,262.32616804410833
1770952037084654600,0.296654541015625,261.8964605444434
1770952037094654500,0.306654541015625,263.04013458123643
1770952037104654600,0.316654541015625,265.7801713979409
1770952037114654500,0.326654541015625,266.35720383148487
1770952037124654600,0.336654541015625,267.0330562690783
1770952037134654500,0.346654541015625,268.90638078746423
1770952037144654600,0.356654541015625,266.8748848053929
1770952037154654500,0.366654541015625,267.26580993096263
1770952037164654600,0.376654541015625,268.1642252624449
1770952037174654500,0.386654541015625,268.72696991606665
1770952037184654600,0.396654541015625,269.1895588218516
1770952037194654500,0.406654541015625,269.2368841583718
1770952037204654600,0.416654541015625,269.78255975517186
1770952037214654500,0.426654541015625,270.5552721404632
1770952037224654600,0.436654541015625,272.03864129060065
1770952037234654500,0.446654541015625,272.0501795574515
1770952037244654600,0.456654541015625,272.1453982730688
1770952037254654500,0.466654541015625,272.19753192578077
1770952037264654600,0.476654541015625,271.8033194022361
1770952037274654500,0.486654541015625,271.80873923896615
1770952037284654600,0.496654541015625,271.8962331577765
1770952037294654500,0.506654541015625,272.02622574403983
1770952037304654600,0.516654541015625,271.8672378781655
1770952037314654500,0.526654541015625,271.8240898561619
1770952037324654600,0.536654541015625,271.3678737846551
1770952037334654500,0.546654541015625,271.0723659536691
1770952037344654600,0.556654541015625,270.74459632775245
1770952037354654500,0.566654541015625,270.9891813223544
1770952037364654600,0.576654541015625,271.3010289783829
1770952037374654500,0.586654541015625,271.73186682462256
1770952037384654600,0.596654541015625,271.4862138148109
1770952037394654500,0.606654541015625,271.4939625660734
1770952037404654600,0.616654541015625,271.7255081991596
1770952037414654500,0.626654541015625,271.2683339344268
1770952037424654600,0.636654541015625,271.3312215345146
1770952037434654500,0.646654541015625,270.8105340127566
1770952037444654600,0.656654541015625,270.0872081214155
1770952037454654500,0.666654541015625,269.4849956460845
1770952037464654600,0.676654541015625,268.9926092748756
1770952037474654500,0.686654541015625,269.16905079677906
1770952037484654600,0.696654541015625,269.38863528023455
1770952037494654500,0.706654541015625,270.08794433340836
1770952037504654600,0.716654541015625,270.48294148357525
1770952037514654500,0.726654541015625,270.3969620921737
1770952037524654600,0.736654541015625,271.22072993296524
1770952037534654500,0.746654541015625,271.8461932218459
1770952037544654600,0.756654541015625,271.7451909831514
1770952037554654500,0.766654541015625,270.98291938625636
1770952037564654600,0.776654541015625,270.49476987311755
1770952037574654500,0.786654541015625,270.0499092014256
1770952037584654600,0.796654541015625,269.3103618690681
1770952037594654500,0.806654541015625,270
1770952037604654600,0.816654541015625,269.1688241472234
1770952037614654500,0.826654541015625,268.38918210951886
1770952037624654600,0.836654541015625,269.2805702692648
1770952037634654500,0.846654541015625,270
1770952037644654600,0.856654541015625,270.81935571341376
1770952037654654500,0.866654541015625,270.9634032237341
1770952037664654600,0.876654541015625,271.7879165442472
1770952037674654500,0.886654541015625,271.3955608183125
1770952037684654600,0.896654541015625,271.3368816793801
1770952037694654500,0.906654541015625,271.08816895056043
1770952037704654600,0.916654541015625,270.8502173834289
1770952037714654500,0.926654541015625,270.7235591992302
1770952037724654600,0.936654541015625,270.392879203141
1770952037734654500,0.946654541015625,271.2554159394303
1770952037744654600,0.956654541015625,271.9070349432452
1770952037754654500,0.966654541015625,272.2374510469908
1770952037764654600,0.976654541015625,272.8681318892467
1770952037774654500,0.986654541015625,274.0151930721016
1770952037784654600,0.996654541015625,274.2687627966752
1770952037794654500,1.006654541015625,274.8876481770245
1770952037804654600,1.016654541015625,274.62758194521746
1770952037814654500,1.026654541015625,274.24301082246063
