time,seconds_elapsed,magneticBearing
1771038402115768800,0.141768798828125,149.36760954505544
1771038402125769000,0.15176904296875,149.70907229155716
1771038402135768800,0.161768798828125,148.42230887910452
1771038402145769000,0.17176904296875,149.3958042437428
1771038402155768800,0.181768798828125,148.49324480783247
1771038402165769000,0.19176904296875,148.19903882160918
1771038402175768800,0.201768798828125,147.64080676020563
1771038402185769000,0.21176904296875,146.6928765213576
1771038402195768800,0.221768798828125,144.9800904462036
1771038402205769000,0.23176904296875,143.22325845327458
1771038402215768800,0.241768798828125,142.16948122451626
1771038402225769000,0.25176904296875,140.74002267355883
1771038402235768800,0.261768798828125,140.14528603171794
1771038402245769000,0.27176904296875,139.80092920991277
1771038402255768800,0.281768798828125,139.79353682438472
1771038402265769000,0.29176904296875,140.82856430597258
1771038402275768800,0.301768798828125,142.36322173820776
1771038402285769000,0.31176904296875,144.68308834430857
1771038402295768800,0.321768798828125,147.12907552829174
1771038402305769000,0.33176904296875,148.6381499692983
1771038402315768800,0.341768798828125,149.93282523110997
1771038402325769000,0.35176904296875,150.93029177569423
1771038402335768800,0.361768798828125,152.3152574583652
1771038402345769000,0.37176904296875,153.1313410165572
1771038402355768800,0.381768798828125,154.34102984083265
1771038402365769000,0.39176904296875,154.65864496102594
1771038402375768800,0.401768798828125,154.9190414565899
1771038402385769000,0.41176904296875,156.25939413422117
1771038402395768800,0.421768798828125,158.1265206561815
1771038402405769000,0.43176904296875,159.58853443477028
1771038402415768800,0.441768798828125,160.05484420318743
1771038402425769000,0.45176904296875,159.62756608037066
1771038402435768800,0.461768798828125,159.36887444692533
1771038402445769000,0.47176904296875,158.49534748544278
1771038402455768800,0.481768798828125,157.580314968153
1771038402465769000,0.49176904296875,156.64043861141508
1771038402475768800,0.501768798828125,154.7908087174466
1771038402485769000,0.51176904296875,153.1991660929548
1771038402495768800,0.521768798828125,151.5665520422471
1771038402505769000,0.53176904296875,150.23711937601274
1771038402515768800,0.541768798828125,148.6528565665456
1771038402525769000,0.55176904296875,147.54211656148067
1771038402535768800,0.561768798828125,145.6327310718013
1771038402545769000,0.57176904296875,144.07650896284258
1771038402555768800,0.581768798828125,143.1626020348537
1771038402565769000,0.59176904296875,142.03269081751122
1771038402575768800,0.601768798828125,141.13295519682626
1771038402585769000,0.61176904296875,139.92673246729237
1771038402595768800,0.621768798828125,138.86897679094815
1771038402605769000,0.63176904296875,138.0661084841534
1771038402615768800,0.641768798828125,137.9704303230988
1771038402625769000,0.65176904296875,137.38420398442895
1771038402635768800,0.661768798828125,136.5269761911983
1771038402645769000,0.67176904296875,136.49291112025472
1771038402655768800,0.681768798828125,135.89074473688808
1771038402665769000,0.69176904296875,135.76389802472755
1771038402675768800,0.701768798828125,135.2794881621809
1771038402685769000,0.71176904296875,134.51954271502555
1771038402695768800,0.721768798828125,133.34979749654784
1771038402705769000,0.73176904296875,132.27182188903717
1771038402715768800,0.741768798828125,131.1132260864426
1771038402725769000,0.75176904296875,129.31262727691325
1771038402735768800,0.761768798828125,128.27884196322975
1771038402745769000,0.77176904296875,127.18771706493976
1771038402755768800,0.781768798828125,126.025356751548
1771038402765769000,0.79176904296875,125.3112132498285
1771038402775768800,0.801768798828125,124.65529471287402
1771038402785769000,0.81176904296875,124.31290487900073
1771038402795768800,0.821768798828125,124.59542948036693
1771038402805769000,0.83176904296875,124.61177699906793
1771038402815768800,0.841768798828125,124.38746873378211
1771038402825769000,0.85176904296875,124.2112003588104
1771038402835768800,0.861768798828125,124.31225041461163
1771038402845769000,0.87176904296875,123.91208569503868
1771038402855768800,0.881768798828125,123.7775405912754
1771038402865769000,0.89176904296875,123.57574646933618
1771038402875768800,0.901768798828125,123.06425602770837
1771038402885769000,0.91176904296875,123.15512921197868
1771038402895768800,0.921768798828125,122.96828947696663
1771038402905769000,0.93176904296875,122.93153735476682
1771038402915768800,0.941768798828125,123.21645018772871
1771038402925769000,0.95176904296875,123.352764705915
1771038402935768800,0.961768798828125,123.72321013194339
1771038402945769000,0.97176904296875,123.86212747813214
1771038402955768800,0.981768798828125,124.40008946921535
1771038402965769000,0.99176904296875,124.560333453856
1771038402975768800,1.001768798828125,124.94874509627141
1771038402985769000,1.01176904296875,125.29817964279518
1771038402995768800,1.021768798828125,125.1147455497428
1771038403005769000,1.03176904296875,125.49880730221483
1771038403015768800,1.041768798828125,125.46283122278057
1771038403025769000,1.05176904296875,125.25301157632813
1771038403035768800,1.061768798828125,124.84993048244516
1771038403045769000,1.07176904296875,124.76702865241892
1771038403055768800,1.081768798828125,124.93798864050336
1771038403065769000,1.09176904296875,124.96121427978605
1771038403075768800,1.101768798828125,125.36555333752513
1771038403085769000,1.11176904296875,125.35325583681694
1771038403095768800,1.121768798828125,125.59686767809303
1771038403105769000,1.13176904296875,126.07494564401215
1771038403115768800,1.141768798828125,126.40576992252437
1771038403125769000,1.15176904296875,126.64117506103626
1771038403135768800,1.161768798828125,126.70551766963617
1771038403145769000,1.17176904296875,126.60338490084021
1771038403155768800,1.181768798828125,126.27594263659635
1771038403165769000,1.19176904296875,126.20449988744596
1771038403175768800,1.201768798828125,125.97358014404678
1771038403185769000,1.21176904296875,125.6380670398175
1771038403195768800,1.221768798828125,125.32575196960818
1771038403205769000,1.23176904296875,124.77017288041979
1771038403215768800,1.241768798828125,124.586592220794
1771038403225769000,1.25176904296875,124.3041672062037
1771038403235768800,1.261768798828125,124.3130872799432
1771038403245769000,1.27176904296875,124.19447279005445
1771038403255768800,1.281768798828125,124.05967461315967
1771038403265769000,1.29176904296875,124.26312300658259
1771038403275768800,1.301768798828125,124.69117268694085
1771038403285769000,1.31176904296875,125.37457982080888
1771038403295768800,1.321768798828125,125.76205895559403
1771038403305769000,1.33176904296875,126.63411405222325
1771038403315768800,1.341768798828125,127.307936841607
1771038403325769000,1.35176904296875,128.3861097169459
1771038403335768800,1.361768798828125,129.16270885489195
1771038403345769000,1.37176904296875,129.4356533994948
1771038403355768800,1.381768798828125,129.45761662572463
1771038403365769000,1.39176904296875,129.38241734140442
1771038403375768800,1.401768798828125,129.57152749629498
1771038403385769000,1.41176904296875,129.54676206099944
1771038403395768800,1.421768798828125,129.87387344529708
1771038403405769000,1.43176904296875,130.0204404369459
1771038403415768800,1.441768798828125,130.44182123827977
1771038403425769000,1.45176904296875,131.14556619741114
1771038403435768800,1.461768798828125,132.07792550413654
1771038403445769000,1.47176904296875,133.08594238674308
1771038403455768800,1.481768798828125,133.2602741805388
1771038403465769000,1.49176904296875,133.65117804893697
1771038403475768800,1.501768798828125,133.32409847259072
1771038403485769000,1.51176904296875,133.76999135256406
1771038403495768800,1.521768798828125,134.48597245947667
1771038403505769000,1.53176904296875,135.01320429743956
1771038403515768800,1.541768798828125,135.35934324840935
1771038403525769000,1.55176904296875,135.73366603926118
1771038403535768800,1.561768798828125,136.74471614390552
1771038403545769000,1.57176904296875,137.6025622024998
1771038403555768800,1.581768798828125,138.77152325353816
1771038403565769000,1.59176904296875,138.9499329038193
1771038403575768800,1.601768798828125,138.70423265348978
1771038403585769000,1.61176904296875,138.96465344691237
1771038403595768800,1.621768798828125,139.20495360450894
1771038403605769000,1.63176904296875,139.18756699859767
1771038403615768800,1.641768798828125,139.25697025474233
1771038403625769000,1.65176904296875,139.3590426615409
1771038403635768800,1.661768798828125,139.4656729585222
1771038403645769000,1.67176904296875,139.65031511112193
1771038403655768800,1.681768798828125,139.70430675152764
1771038403665769000,1.69176904296875,139.48487246503416
1771038403675768800,1.701768798828125,139.2035528221168
1771038403685769000,1.71176904296875,139.29424643789147
1771038403695768800,1.721768798828125,139.34856903076985
1771038403705769000,1.73176904296875,139.12731268324606
1771038403715768800,1.741768798828125,139.2293460296911
1771038403725769000,1.75176904296875,139.21876134600657
1771038403735768800,1.761768798828125,139.8912786696151
1771038403745769000,1.77176904296875,139.9958657338728
1771038403755768800,1.781768798828125,140.04165337445335
1771038403765769000,1.79176904296875,139.81912721991876
1771038403775768800,1.801768798828125,139.57931569556206
1771038403785769000,1.81176904296875,139.4830336917167
1771038403805769000,1.83176904296875,138.72205428114998
1771038403815768800,1.841768798828125,138.05632879162877
1771038403825769000,1.85176904296875,138.0019588152961
1771038403835768800,1.861768798828125,138.16115515655818
1771038403845769000,1.87176904296875,138.15830158422102
1771038403855768800,1.881768798828125,138.4658654016356
1771038403865769000,1.89176904296875,138.84723848612848
1771038403875768800,1.901768798828125,139.64334023201653
1771038403885769000,1.91176904296875,140.33500024841314
1771038403895768800,1.921768798828125,141.26795173332886
1771038403905769000,1.93176904296875,142.38604159936497
1771038403915768800,1.941768798828125,143.90405434981022
1771038403925769000,1.95176904296875,146.01723675106808
1771038403935768800,1.961768798828125,147.91572172187287
1771038403945769000,1.97176904296875,149.76788511691097
1771038403955768800,1.981768798828125,151.57193980918666
1771038403965769000,1.99176904296875,152.65408593086565
1771038403975768800,2.001768798828125,153.31970319733097
1771038403985769000,2.01176904296875,153.9914793324222
1771038403995768800,2.021768798828125,153.9124026002316
1771038404005769000,2.03176904296875,154.3079410931037
1771038404015768800,2.041768798828125,153.80873704656094
1771038404025769000,2.05176904296875,153.22749376989842
1771038404035768800,2.061768798828125,152.79130755428682
1771038404045769000,2.07176904296875,153.22817247166262
1771038404055768800,2.081768798828125,153.2103336697329
1771038404065769000,2.09176904296875,153.06138752640615
1771038404075768800,2.101768798828125,152.9486092956892
1771038404085769000,2.11176904296875,152.02510302805894
1771038404095768800,2.121768798828125,151.56686945872042
1771038404105769000,2.13176904296875,150.9534366775043
1771038404115768800,2.141768798828125,150.49428796594248
1771038404125769000,2.15176904296875,149.73170822811952
1771038404135768800,2.161768798828125,149.2717638431538
1771038404145769000,2.17176904296875,148.8561581652997
1771038404155768800,2.181768798828125,148.42731940298597
1771038404165769000,2.19176904296875,148.1379646624647
1771038404175768800,2.201768798828125,147.97144404313667
1771038404185769000,2.21176904296875,147.9310195031375
1771038404195768800,2.221768798828125,148.06707431818276
1771038404205769000,2.23176904296875,148.0661687272757
1771038404215768800,2.241768798828125,148.09984287397796
1771038404225769000,2.25176904296875,148.13291324987298
1771038404235768800,2.261768798828125,148.3730100225768
