time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1771038402723815200,0.749815185546875,-0.8119810223579407,-0.1696254462003708,0.04747066646814346,0.5564715266227722,-0.11852411925792694,-0.3345005512237549,1.9199409484863281
1771038402742783200,0.768783203125,-0.8046497702598572,-0.18010008335113525,0.048292968422174454,0.5637113451957703,-0.13389158248901367,-0.35147345066070557,1.895569920539856
1771038402761751300,0.787751220703125,-0.8001395463943481,-0.19597643613815308,0.04778283089399338,0.5648776292800903,-0.1564895659685135,-0.37642690539360046,1.8822795152664185
1771038402780719400,0.80671923828125,-0.7979163527488708,-0.2097391039133072,0.04232325777411461,0.5635137557983398,-0.18376199901103973,-0.39240097999572754,1.8751776218414307
1771038402799687700,0.825687744140625,-0.7953260540962219,-0.22360475361347198,0.0334901325404644,0.5624374151229858,-0.21734628081321716,-0.40427204966545105,1.865827202796936
1771038402818655700,0.84465576171875,-0.7923799157142639,-0.242214173078537,0.022833053022623062,0.5594148635864258,-0.2602977752685547,-0.42179369926452637,1.8560919761657715
1771038402837623800,0.863623779296875,-0.7934181690216064,-0.26044961810112,0.01298227347433567,0.5499864220619202,-0.2985435426235199,-0.4418041408061981,1.861796498298645
1771038402856592000,0.882591796875,-0.7937423586845398,-0.2756601572036743,0.007664992939680815,0.5421492457389832,-0.3260905146598816,-0.46219897270202637,1.8657234907150269
1771038402885044200,0.911044189453125,-0.7888163924217224,-0.2993174195289612,0.005299887619912624,0.5367957353591919,-0.36431097984313965,-0.4982657730579376,1.8528871536254883
1771038402904012300,0.93001220703125,-0.7848920226097107,-0.31637537479400635,0.0010705954628065228,0.5327757596969604,-0.39711034297943115,-0.5210393071174622,1.8417253494262695
1771038402922980400,0.94898046875,-0.7824459075927734,-0.33159339427948,-0.006848505232483149,0.5270457863807678,-0.43266984820365906,-0.5371493101119995,1.8352081775665283
1771038402941948400,0.967948486328125,-0.7818183898925781,-0.3435119092464447,-0.015213719569146633,0.5201231837272644,-0.46297433972358704,-0.5483757853507996,1.835112452507019
1771038402960916700,0.986916748046875,-0.7826377153396606,-0.35057497024536133,-0.02075529657304287,0.513949990272522,-0.48067915439605713,-0.5555516481399536,1.8399263620376587
1771038402979884800,1.005884765625,-0.7851726412773132,-0.35272416472435,-0.025045372545719147,0.5083918571472168,-0.4878978729248047,-0.5567537546157837,1.8503401279449463
1771038402998852900,1.024852783203125,-0.7900670766830444,-0.35005515813827515,-0.028081977739930153,0.5024607181549072,-0.4841177463531494,-0.5526139736175537,1.8688976764678955
1771038403017821000,1.043821044921875,-0.7961817979812622,-0.3446948826313019,-0.030332138761878014,0.4963465631008148,-0.474330335855484,-0.5454105138778687,1.8916879892349243
1771038403036789200,1.062789306640625,-0.8021336197853088,-0.3402585983276367,-0.035159360617399216,0.48945844173431396,-0.470415323972702,-0.5368685722351074,1.9141790866851807
1771038403065241300,1.091241455078125,-0.8081641793251038,-0.3398667573928833,-0.04625271260738373,0.47877123951911926,-0.4821417033672333,-0.5294367671012878,1.9388459920883179
1771038403084209400,1.11020947265625,-0.8099286556243896,-0.3436044752597809,-0.054936960339546204,0.4721582531929016,-0.4994448125362396,-0.5290487408638,1.9480462074279785
1771038403103177700,1.129177734375,-0.8105927109718323,-0.34854310750961304,-0.06471981108188629,0.46612071990966797,-0.5212023854255676,-0.5290558338165283,1.9536528587341309
1771038403122145800,1.148145751953125,-0.8111178278923035,-0.3518810570240021,-0.07482212036848068,0.4611607789993286,-0.5416378378868103,-0.5257061123847961,1.9585092067718506
1771038403141113900,1.16711376953125,-0.8125891089439392,-0.35206130146980286,-0.08435627818107605,0.45676669478416443,-0.5562009215354919,-0.5179499983787537,1.9664186239242554
1771038403160082000,1.18608203125,-0.8156396746635437,-0.3480967581272125,-0.09266230463981628,0.45274078845977783,-0.5620397329330444,-0.5051503777503967,1.979407548904419
1771038403179050200,1.20505029296875,-0.8206407427787781,-0.34048277139663696,-0.10094186663627625,0.447695255279541,-0.5616575479507446,-0.4875306487083435,1.9995250701904297
1771038403198018300,1.224018310546875,-0.8277438879013062,-0.3293883502483368,-0.11008544266223907,0.44070911407470703,-0.5570277571678162,-0.4648257791996002,2.027942419052124
1771038403216986400,1.242986328125,-0.8367742300033569,-0.31623101234436035,-0.11841333657503128,0.43102794885635376,-0.5476345419883728,-0.4413372874259949,2.0644280910491943
1771038403235954700,1.26195458984375,-0.8459526896476746,-0.30765286087989807,-0.12351123988628387,0.4176825284957886,-0.5383984446525574,-0.43051907420158386,2.1038331985473633
1771038403254922800,1.2809228515625,-0.8538373708724976,-0.30877116322517395,-0.12863649427890778,0.3988417387008667,-0.5406423807144165,-0.43859678506851196,2.1442325115203857
1771038403273890800,1.299890869140625,-0.8635597825050354,-0.3140946924686432,-0.13644815981388092,0.37012284994125366,-0.5489228963851929,-0.4572407007217407,2.200910806655884
1771038403292859000,1.31885888671875,-0.8716593384742737,-0.319563090801239,-0.14524312317371368,0.3420436680316925,-0.5593950748443604,-0.47545307874679565,2.254737615585327
1771038403311827000,1.337826904296875,-0.8759680390357971,-0.32515233755111694,-0.1549345850944519,0.3208601772785187,-0.5751779675483704,-0.4895416796207428,2.291867733001709
1771038403330795300,1.356795166015625,-0.8778234720230103,-0.3325898349285126,-0.1660587638616562,0.3020504117012024,-0.5975534319877625,-0.5047562718391418,2.320274829864502
1771038403349763300,1.375763427734375,-0.8791922330856323,-0.34015294909477234,-0.17332959175109863,0.28508567810058594,-0.6133465766906738,-0.5227815508842468,2.345451831817627
1771038403368731400,1.3947314453125,-0.879623293876648,-0.34910303354263306,-0.18015342950820923,0.2682063579559326,-0.630121648311615,-0.5439521074295044,2.368391752243042
1771038403387699700,1.41369970703125,-0.876014232635498,-0.3645738363265991,-0.19324660301208496,0.2496812790632248,-0.6682738661766052,-0.5731051564216614,2.3824009895324707
1771038403406667800,1.432667724609375,-0.8672111630439758,-0.387771874666214,-0.21018142998218536,0.23108774423599243,-0.7273074388504028,-0.613116979598999,2.3809709548950195
1771038403435119900,1.461119873046875,-0.8527008295059204,-0.4199570417404175,-0.22643156349658966,0.21275846660137177,-0.8035343885421753,-0.6685451865196228,2.3595449924468994
1771038403454088200,1.480088134765625,-0.8497043251991272,-0.42861711978912354,-0.22710587084293365,0.20667089521884918,-0.816225528717041,-0.6873915791511536,2.3573360443115234
1771038403473056300,1.49905615234375,-0.8539168834686279,-0.42568835616111755,-0.21760259568691254,0.205583393573761,-0.7888683676719666,-0.6912931203842163,2.371509552001953
1771038403492024300,1.5180244140625,-0.8620450496673584,-0.41829147934913635,-0.19697029888629913,0.20763739943504333,-0.7309566140174866,-0.6936856508255005,2.3939733505249023
1771038403510992400,1.536992431640625,-0.8688880205154419,-0.41296789050102234,-0.16779232025146484,0.21525993943214417,-0.6617483496665955,-0.7015570402145386,2.4058172702789307
1771038403529960700,1.555960693359375,-0.8734943270683289,-0.40765172243118286,-0.13328707218170166,0.23035264015197754,-0.5871830582618713,-0.7085807919502258,2.4031693935394287
1771038403548928800,1.5749287109375,-0.8751574754714966,-0.4064784646034241,-0.09852320700883865,0.24324439465999603,-0.5176224112510681,-0.7255338430404663,2.3990845680236816
1771038403567897000,1.59389697265625,-0.8679174184799194,-0.42408546805381775,-0.07602553814649582,0.24716588854789734,-0.4976975619792938,-0.7733837366104126,2.3805058002471924
1771038403586865200,1.612865234375,-0.8538175225257874,-0.45657214522361755,-0.06996115297079086,0.24008940160274506,-0.5336297750473022,-0.8421325087547302,2.3497467041015625
1771038403605833200,1.631833251953125,-0.8330833911895752,-0.49672731757164,-0.06468767672777176,0.2346263974905014,-0.600088894367218,-0.9227684140205383,2.2872982025146484
1771038403624801300,1.65080126953125,-0.8099196553230286,-0.5328851342201233,-0.0571756586432457,0.23831599950790405,-0.683537483215332,-0.9898370504379272,2.189879894256592
1771038403643769600,1.66976953125,-0.7928578853607178,-0.5544647574424744,-0.05564916878938675,0.24667459726333618,-0.7622420787811279,-1.019352674484253,2.0976648330688477
1771038403662737700,1.688737548828125,-0.7848460674285889,-0.5622726082801819,-0.06391999870538712,0.2525477707386017,-0.8187368512153625,-1.0165724754333496,2.044618606567383
1771038403681705700,1.707705810546875,-0.7843880653381348,-0.5604222416877747,-0.07358421385288239,0.2554361820220947,-0.8387280702590942,-1.0002108812332153,2.0340452194213867
1771038403700674000,1.726674072265625,-0.7896023988723755,-0.5521944165229797,-0.065625861287117,0.2594274878501892,-0.7965373396873474,-0.9935668706893921,2.0581705570220947
1771038403719642000,1.74564208984375,-0.7992361783981323,-0.5351624488830566,-0.04174079746007919,0.270333856344223,-0.6988586783409119,-0.9842811822891235,2.103411912918091
1771038403738610200,1.764610107421875,-0.8103302717208862,-0.5084388256072998,-0.004876329563558102,0.2912576198577881,-0.5619330406188965,-0.9634515643119812,2.1519837379455566
1771038403757578500,1.78357861328125,-0.8198649883270264,-0.47580939531326294,0.03779952973127365,0.3162246346473694,-0.4136275053024292,-0.934168815612793,2.1945152282714844
1771038403776546600,1.802546630859375,-0.8249236941337585,-0.44619542360305786,0.08126954734325409,0.33735111355781555,-0.27640196681022644,-0.9124207496643066,2.2288997173309326
1771038403831052800,1.857052734375,-0.8048567175865173,-0.3955823481082916,0.2016465663909912,0.3937752842903137,0.021545179188251495,-0.9199661612510681,2.2422473430633545
1771038403850021000,1.876021240234375,-0.7918144464492798,-0.38000646233558655,0.24525776505470276,0.4104553461074829,0.12866008281707764,-0.9325200319290161,2.249934434890747
1771038403868989200,1.8949892578125,-0.7758763432502747,-0.36696988344192505,0.2912537157535553,0.4225165843963623,0.2476608157157898,-0.953705906867981,2.2726950645446777
1771038403887957200,1.913957275390625,-0.7582744359970093,-0.3470815122127533,0.33980149030685425,0.4348439574241638,0.3841206431388855,-0.9647162556648254,2.303173542022705
1771038403906925600,1.932925537109375,-0.7383310198783875,-0.3177252411842346,0.3886745572090149,0.4503888189792633,0.5257062911987305,-0.9601579904556274,2.3245112895965576
1771038403925893600,1.9518935546875,-0.7139625549316406,-0.29006579518318176,0.43405795097351074,0.46659719944000244,0.6545661091804504,-0.9601065516471863,2.3338024616241455
1771038403944861700,1.97086181640625,-0.685200572013855,-0.273250013589859,0.4741796553134918,0.4806123673915863,0.7678719758987427,-0.9795656204223633,2.3424928188323975
1771038403963830000,1.989830078125,-0.6532542705535889,-0.264405220746994,0.5094859600067139,0.4937335252761841,0.8703990578651428,-1.0132355690002441,2.352169990539551
1771038403982798000,2.008798095703125,-0.6245788931846619,-0.2601095736026764,0.5380763411521912,0.5027107000350952,0.9630217552185059,-1.0469695329666138,2.3720316886901855
1771038404001766400,2.027766357421875,-0.6014336347579956,-0.2536734342575073,0.5602933764457703,0.509900689125061,1.040557622909546,-1.0685914754867554,2.3888444900512695
1771038404020734500,2.046734375,-0.5805538296699524,-0.23847924172878265,0.5780650973320007,0.5214648842811584,1.094547152519226,-1.0754021406173706,2.37499737739563
1771038404039702500,2.06570263671875,-0.5592091083526611,-0.21936574578285217,0.5909110903739929,0.5385052561759949,1.1202476024627686,-1.0795807838439941,2.3273465633392334
1771038404058670800,2.0846708984375,-0.5379438996315002,-0.20169703662395477,0.597781240940094,0.5590994954109192,1.1164872646331787,-1.0874437093734741,2.2541778087615967
1771038404077639000,2.103638916015625,-0.5215456485748291,-0.1900216042995453,0.597200870513916,0.5789931416511536,1.0815935134887695,-1.0968197584152222,2.169731616973877
1771038404096607200,2.122607177734375,-0.5114617347717285,-0.1831187754869461,0.5906456708908081,0.596667468547821,1.0231399536132812,-1.1020925045013428,2.0817768573760986
1771038404125059300,2.151059326171875,-0.49287617206573486,-0.16447851061820984,0.581099808216095,0.6263728141784668,0.9352617263793945,-1.0975761413574219,1.9323374032974243
1771038404144027600,2.170027587890625,-0.47537684440612793,-0.1441856026649475,0.5767149329185486,0.6485578417778015,0.8890236020088196,-1.0868184566497803,1.8253426551818848
1771038404162995700,2.18899560546875,-0.4615698456764221,-0.12470895797014236,0.5697070360183716,0.66845703125,0.8434086441993713,-1.069110631942749,1.7278668880462646
1771038404181963800,2.2079638671875,-0.453263521194458,-0.10752332210540771,0.5595459342002869,0.6854920387268066,0.7982563972473145,-1.0443564653396606,1.6446585655212402
1771038404200932000,2.22693212890625,-0.44894951581954956,-0.09114621579647064,0.5483765006065369,0.6995855569839478,0.762513279914856,-1.0143030881881714,1.5794007778167725
1771038404219900200,2.245900146484375,-0.445380300283432,-0.0745154395699501,0.5388932824134827,0.7111102938652039,0.7419092655181885,-0.9841476678848267,1.5302108526229858
1771038404238868500,2.264868408203125,-0.44074928760528564,-0.058456696569919586,0.5324581861495972,0.7202854752540588,0.7349141836166382,-0.9589226841926575,1.493322491645813
1771038404257836500,2.28383642578125,-0.4342176020145416,-0.04260814189910889,0.53009432554245,0.7270761132240295,0.7422251105308533,-0.940478503704071,1.4672690629959106
1771038404276804900,2.302804931640625,-0.42697271704673767,-0.026725322008132935,0.5298313498497009,0.732296884059906,0.7573919296264648,-0.9253138899803162,1.4475656747817993
1771038404295773000,2.32177294921875,-0.423993319272995,-0.014292078092694283,0.5284923315048218,0.735337495803833,0.7694481015205383,-0.9097657203674316,1.4370752573013306
1771038404314741200,2.3407412109375,-0.42347943782806396,-0.0047998735681176186,0.5271587371826172,0.7367128133773804,0.7800203561782837,-0.8959363698959351,1.4334583282470703
1771038404333709300,2.359709228515625,-0.4199020564556122,0.004670786205679178,0.5281499624252319,0.7380501627922058,0.7947708368301392,-0.8877915740013123,1.4285391569137573
1771038404352677600,2.378677734375,-0.413550466299057,0.013879791833460331,0.5302696228027344,0.7399983406066895,0.8098090291023254,-0.884056806564331,1.419466495513916
1771038404371645700,2.397645751953125,-0.4077271521091461,0.02267417311668396,0.5312692523002625,0.7422919869422913,0.8213390111923218,-0.8791923522949219,1.4085497856140137
1771038404390614000,2.416614013671875,-0.40575847029685974,0.030470946803689003,0.5292372107505798,0.7445398569107056,0.8258000612258911,-0.8684812188148499,1.3988381624221802
1771038404409582000,2.43558203125,-0.4103061258792877,0.037282735109329224,0.5229257941246033,0.746195375919342,0.8222153782844543,-0.8477824330329895,1.3939591646194458
1771038404428550400,2.45455029296875,-0.4197748601436615,0.04414738714694977,0.5139819979667664,0.7467681169509888,0.8161616325378418,-0.8191809058189392,1.3952926397323608
1771038404457002800,2.483002685546875,-0.43019533157348633,0.061384379863739014,0.502955436706543,0.7471277117729187,0.8228945136070251,-0.7736197710037231,1.3966748714447021
1771038404475970800,2.501970703125,-0.4336598515510559,0.07465814054012299,0.4973861277103424,0.7476445436477661,0.8325737714767456,-0.7463772296905518,1.3940390348434448
1771038404494939100,2.520939208984375,-0.4375275671482086,0.08557834476232529,0.49063727259635925,0.748679518699646,0.835830569267273,-0.7205184698104858,1.3892335891723633
1771038404513907200,2.5399072265625,-0.44393113255500793,0.09429491311311722,0.4802379012107849,0.750603199005127,0.8285169005393982,-0.6908796429634094,1.382061243057251
1771038404532875500,2.55887548828125,-0.45194074511528015,0.10193759202957153,0.4673072397708893,0.7529821991920471,0.815289318561554,-0.6580921411514282,1.3739322423934937
1771038404551843600,2.577843505859375,-0.45960864424705505,0.10866077989339828,0.4543679356575012,0.7553161978721619,0.8013963103294373,-0.6267308592796326,1.3661237955093384
1771038404570812000,2.59681201171875,-0.46505120396614075,0.11519043892621994,0.4429365396499634,0.7578032612800598,0.7900938391685486,-0.5994380712509155,1.3571370840072632
1771038404589780000,2.615780029296875,-0.4678143560886383,0.1214229092001915,0.4330962896347046,0.7608112692832947,0.7808501720428467,-0.5768690705299377,1.3456095457077026
1771038404608748300,2.634748291015625,-0.4703676104545593,0.1251438707113266,0.42219558358192444,0.7647510766983032,0.7657484412193298,-0.5562694668769836,1.3318315744400024
1771038404627716600,2.653716552734375,-0.47630733251571655,0.12560462951660156,0.4080268442630768,0.7686799764633179,0.7413252592086792,-0.532433271408081,1.3206359148025513
1771038404646684700,2.6726845703125,-0.48795801401138306,0.12445815652608871,0.39167073369026184,0.7700656652450562,0.7140956521034241,-0.5026662349700928,1.320582389831543
1771038404665653000,2.691653076171875,-0.5025756359100342,0.1253969520330429,0.3784964382648468,0.7670943737030029,0.6985926032066345,-0.4719702899456024,1.3347235918045044
1771038404684621000,2.71062109375,-0.5162505507469177,0.1310630887746811,0.3726626932621002,0.7598883509635925,0.7038647532463074,-0.4456464350223541,1.3595318794250488
1771038404703589400,2.72958935546875,-0.5274648666381836,0.14014345407485962,0.37417101860046387,0.7497577667236328,0.7264735102653503,-0.4260023534297943,1.3902103900909424
1771038404722557400,2.748557373046875,-0.5383877158164978,0.14479558169841766,0.37874600291252136,0.7387315630912781,0.7471957802772522,-0.4155256450176239,1.4244887828826904
1771038404741525800,2.76752587890625,-0.5495757460594177,0.1463395208120346,0.381885826587677,0.7285014986991882,0.7603518962860107,-0.4066769778728485,1.4570331573486328
1771038404760494000,2.786494140625,-0.5629065632820129,0.1468890756368637,0.3811977505683899,0.7185040712356567,0.7655107975006104,-0.392408162355423,1.4888325929641724
1771038404779462100,2.805462158203125,-0.5771838426589966,0.14708839356899261,0.3797232508659363,0.7078375816345215,0.7688352465629578,-0.37661054730415344,1.5220218896865845
1771038404798430500,2.824430419921875,-0.589244544506073,0.14742739498615265,0.38190507888793945,0.6965662837028503,0.7783010005950928,-0.36644938588142395,1.5559300184249878
1771038404817398500,2.8433984375,-0.5969375371932983,0.14620664715766907,0.3885882794857025,0.6865044236183167,0.7925374507904053,-0.36717766523361206,1.586515188217163
1771038404836366800,2.862366943359375,-0.6003578305244446,0.14203591644763947,0.39686375856399536,0.6796289086341858,0.804368257522583,-0.37782034277915955,1.6093878746032715
1771038404855335200,2.881335205078125,-0.6018291711807251,0.1330336034297943,0.40296804904937744,0.6765503883361816,0.8047125339508057,-0.3953479826450348,1.6240941286087036
1771038404874303500,2.900303466796875,-0.6041235327720642,0.11884257942438126,0.40544989705085754,0.6756638288497925,0.7912006378173828,-0.41621825098991394,1.6350303888320923
1771038404893271600,2.919271484375,-0.608421802520752,0.10112866014242172,0.4061714708805084,0.6742556095123291,0.7705774307250977,-0.43859630823135376,1.6485295295715332
1771038404912239900,2.938239990234375,-0.6135690808296204,0.0827203243970871,0.4093753397464752,0.670150876045227,0.7554253339767456,-0.46360695362091064,1.6694647073745728
1771038404931208200,2.957208251953125,-0.6162034273147583,0.06733687222003937,0.41925325989723206,0.6633142232894897,0.7586154937744141,-0.4929274916648865,1.6970863342285156
1771038404950176500,2.976176513671875,-0.6148890852928162,0.05607375130057335,0.4362024962902069,0.6545949578285217,0.7826813459396362,-0.5260411500930786,1.729559302330017
1771038404969144600,2.99514453125,-0.6123412847518921,0.04622384533286095,0.45568475127220154,0.6444011926651001,0.8164489269256592,-0.5594003796577454,1.7669864892959595
1771038404988113000,3.01411279296875,-0.6103906631469727,0.03654857724905014,0.4737017750740051,0.6337934136390686,0.850152313709259,-0.5893734693527222,1.8062669038772583
1771038405007081200,3.033081298828125,-0.6077361106872559,0.026935985311865807,0.48976704478263855,0.6245474815368652,0.8810655474662781,-0.6175330877304077,1.84201979637146
1771038405026049500,3.052049560546875,-0.6035778522491455,0.017660735175013542,0.5045942068099976,0.6170628070831299,0.910315752029419,-0.645268976688385,1.8730778694152832
1771038405045017600,3.071017578125,-0.5972304344177246,0.009137939661741257,0.5192258358001709,0.6112584471702576,0.9404824376106262,-0.6736559271812439,1.8998560905456543
1771038405063986000,3.08998583984375,-0.5898615717887878,0.0009067747159861028,0.5331472754478455,0.606478750705719,0.9703046679496765,-0.7018287181854248,1.9242933988571167
1771038405082954200,3.108954345703125,-0.583528459072113,-0.005933569744229317,0.5451576709747314,0.6018824577331543,0.9981973767280579,-0.7250414490699768,1.947606086730957
1771038405101922600,3.127922607421875,-0.5782052278518677,-0.008427531458437443,0.5549482703208923,0.5980302095413208,1.0246671438217163,-0.7389299273490906,1.965989112854004
1771038405120890600,3.146890625,-0.5737825036048889,-0.005898936651647091,0.5621776580810547,0.5955628752708435,1.0478670597076416,-0.7428552508354187,1.976283073425293
1771038405139859000,3.16585888671875,-0.5700255036354065,-0.000007052023647702299,0.5681771636009216,0.5935028791427612,1.0702186822891235,-0.7402027249336243,1.9825732707977295
1771038405158827300,3.1848271484375,-0.5669323205947876,0.008097370155155659,0.5745179653167725,0.5902976393699646,1.0960346460342407,-0.7329861521720886,1.9906888008117676
1771038405177795600,3.203795654296875,-0.5640460848808289,0.016760967671871185,0.5818243622779846,0.5857059955596924,1.1257730722427368,-0.7243491411209106,2.002453565597534
1771038405196764000,3.222763916015625,-0.5630261301994324,0.025020837783813477,0.5891920328140259,0.5789890289306641,1.156553030014038,-0.7129877805709839,2.019737482070923
1771038405215732200,3.241732177734375,-0.563363790512085,0.032654859125614166,0.5958065390586853,0.5714625120162964,1.18489670753479,-0.6999364495277405,2.038339376449585
1771038405234700300,3.2607001953125,-0.5620841979980469,0.041409432888031006,0.6028825044631958,0.5646939873695374,1.2145144939422607,-0.6871506571769714,2.0534677505493164
1771038405253668600,3.279668701171875,-0.5573109984397888,0.05383806675672531,0.6109774112701416,0.5596538782119751,1.248407244682312,-0.6736753582954407,2.0607495307922363
1771038405272637000,3.298636962890625,-0.5491083860397339,0.0695527046918869,0.6190903186798096,0.5571082234382629,1.2835097312927246,-0.6603795886039734,2.0577914714813232
1771038405291605200,3.317605224609375,-0.537457287311554,0.08668965101242065,0.626691997051239,0.5575677156448364,1.3173973560333252,-0.6505981087684631,2.0447964668273926
1771038405310573600,3.336573486328125,-0.5257647037506104,0.09704694896936417,0.6312143802642822,0.5618911981582642,1.336685061454773,-0.6526575088500977,2.026608467102051
1771038405329542000,3.3555419921875,-0.5190818309783936,0.09237469732761383,0.6279320120811462,0.5724704265594482,1.3197132349014282,-0.6726295948028564,2.0027925968170166
1771038405348510200,3.37451025390625,-0.5159117579460144,0.07667263597249985,0.6170127987861633,0.5892805457115173,1.2683602571487427,-0.7050535678863525,1.9667617082595825
1771038405367478500,3.393478515625,-0.5156673192977905,0.056724660098552704,0.600348174571991,0.608647346496582,1.1934950351715088,-0.7373093962669373,1.919101357460022
1771038405386446800,3.41244677734375,-0.5176857113838196,0.035334352403879166,0.5819218158721924,0.6261948347091675,1.1110424995422363,-0.7645449042320251,1.8707772493362427
1771038405405415200,3.431415283203125,-0.5189200043678284,0.014623133465647697,0.5668520331382751,0.6396772265434265,1.039237141609192,-0.7895382046699524,1.8310449123382568
1771038405424383500,3.450383544921875,-0.518173336982727,-0.0018640684429556131,0.5548175573348999,0.6508997082710266,0.9796041250228882,-0.8098635077476501,1.7940095663070679
1771038405443351800,3.469351806640625,-0.5155678391456604,-0.011920876801013947,0.5438835024833679,0.6619957685470581,0.9280925989151001,-0.821824312210083,1.752797245979309
1771038405462320000,3.488320068359375,-0.5088393688201904,-0.015772156417369843,0.5323646664619446,0.676329493522644,0.877219557762146,-0.8273773193359375,1.6962108612060547
