time,seconds_elapsed,relativeAltitude,pressure
1771038402241091300,0.26709130859375,0,983.359130859375
1771038402281091600,0.307091552734375,-0.01849365234375,983.361083984375
1771038402321098500,0.347098388671875,0.0264129638671875,983.35595703125
1771038402361093400,0.38709326171875,-0.0158538818359375,983.36083984375
1771038402401092400,0.42709228515625,0.050201416015625,983.35302734375
1771038402441092000,0.467092041015625,-0.0237884521484375,983.36181640625
1771038402481096400,0.507096435546875,-0.0105743408203125,983.3603515625
1771038402521095200,0.54709521484375,-0.0079345703125,983.35986328125
1771038402561092400,0.58709228515625,-0.0660552978515625,983.36669921875
1771038402601095000,0.627094970703125,-0.06341552734375,983.366455078125
1771038402641091600,0.667091552734375,-0.0237884521484375,983.36181640625
1771038402681093000,0.707093017578125,0.0264129638671875,983.355712890625
1771038402721096000,0.747095947265625,-0.050201416015625,983.364990234375
1771038402761093600,0.78709375,-0.039642333984375,983.363525390625
1771038402801095400,0.827095458984375,-0.0660552978515625,983.36669921875
1771038402841095700,0.867095703125,0.0158538818359375,983.357177734375
1771038402881091600,0.907091552734375,0.1268310546875,983.343994140625
1771038402921094700,0.9470947265625,0.314422607421875,983.322265625
1771038402961094100,0.98709423828125,0.3936920166015625,983.312744140625
1771038403001094100,1.02709423828125,0.50994873046875,983.29931640625
1771038403041095000,1.067094970703125,0.5654449462890625,983.292724609375
1771038403081095200,1.10709521484375,0.657928466796875,983.281982421875
1771038403121093000,1.147093017578125,0.5601654052734375,983.29345703125
1771038403161096000,1.187095947265625,0.5839385986328125,983.29052734375
1771038403201093400,1.22709326171875,0.5152435302734375,983.298583984375
1771038403241093000,1.267093017578125,0.303863525390625,983.323486328125
1771038403281095200,1.30709521484375,0.042266845703125,983.35400390625
1771038403321092400,1.34709228515625,-0.2642364501953125,983.389892578125
1771038403361092600,1.387092529296875,-0.412200927734375,983.4072265625
1771038403401093600,1.42709375,-0.5231781005859375,983.420166015625
1771038403441084400,1.46708447265625,-0.7821197509765625,983.45068359375
1771038403481091300,1.50709130859375,-0.94329833984375,983.4697265625
1771038403521093600,1.54709375,-1.030487060546875,983.479736328125
1771038403561096000,1.587095947265625,-1.5589447021484375,983.541748046875
1771038403601093600,1.62709375,-1.9209442138671875,983.584228515625
1771038403641093400,1.66709326171875,-2.3542633056640625,983.635009765625
1771038403681092600,1.707092529296875,-3.091461181640625,983.721435546875
1771038403721094400,1.747094482421875,-3.5565032958984375,983.776123046875
1771038403761092900,1.7870927734375,-3.218292236328125,983.736328125
1771038403801095000,1.827094970703125,-2.6713409423828125,983.672119140625
1771038403841093600,1.86709375,-1.9896392822265625,983.59228515625
1771038403881093400,1.90709326171875,-1.416259765625,983.52490234375
1771038403921094700,1.9470947265625,-0.8560943603515625,983.45947265625
1771038403961095200,1.98709521484375,-0.811187744140625,983.4541015625
1771038404001094400,2.027094482421875,-0.6103668212890625,983.4306640625
1771038404041093400,2.06709326171875,-0.6235809326171875,983.43212890625
1771038404081093600,2.10709375,-0.8191070556640625,983.455078125
1771038404121094100,2.14709423828125,-0.98822021484375,983.474853515625
1771038404161093000,2.187093017578125,-0.9961395263671875,983.475830078125
1771038404201093600,2.22709375,-1.120330810546875,983.490478515625
1771038404241092900,2.2670927734375,-1.284149169921875,983.509521484375
1771038404281094000,2.307093994140625,-1.1863861083984375,983.498046875
1771038404321092600,2.347092529296875,-1.2313079833984375,983.50341796875
1771038404361095700,2.387095703125,-1.1467437744140625,983.493408203125
1771038404401092900,2.4270927734375,-1.083343505859375,983.486083984375
1771038404441095400,2.467095458984375,-0.993499755859375,983.475341796875
1771038404481093400,2.50709326171875,-0.55224609375,983.423828125
1771038404521095400,2.547095458984375,-0.4280548095703125,983.4091796875
1771038404561095400,2.587095458984375,-0.367279052734375,983.402099609375
1771038404601093000,2.627093017578125,-0.1374053955078125,983.375244140625
1771038404641094000,2.667093994140625,-0.0607757568359375,983.3662109375
1771038404681095700,2.707095703125,0.187591552734375,983.337158203125
1771038404721079000,2.7470791015625,0.163818359375,983.33984375
1771038404761080300,2.787080322265625,-0.229888916015625,983.385986328125
1771038404801079800,2.827079833984375,0.0079193115234375,983.358154296875
1771038404840960500,2.86696044921875,-0.0052947998046875,983.359619140625
1771038404881079600,2.90707958984375,0.158538818359375,983.34033203125
1771038404921079000,2.9470791015625,0.4148406982421875,983.310302734375
1771038404961078800,2.987078857421875,0.64471435546875,983.283447265625
1771038405001079800,3.027079833984375,0.8825225830078125,983.255615234375
1771038405041082000,3.06708203125,1.4241790771484375,983.19189453125
1771038405081079000,3.1070791015625,1.8099517822265625,983.146728515625
1771038405121078500,3.14707861328125,2.00811767578125,983.12353515625
1771038405161093600,3.18709375,2.211578369140625,983.099609375
1771038405201095200,3.22709521484375,2.1534423828125,983.106689453125
1771038405241094000,3.267093994140625,1.9367828369140625,983.1318359375
1771038405281092400,3.30709228515625,1.6831207275390625,983.16162109375
1771038405321094400,3.347094482421875,1.3052825927734375,983.205810546875
1771038405361098500,3.387098388671875,1.0516204833984375,983.235595703125
1771038405401094400,3.427094482421875,0.9142303466796875,983.251708984375
1771038405441095200,3.46709521484375,1.0014190673828125,983.241455078125
1771038405481097000,3.507096923828125,1.2022247314453125,983.218017578125
1771038405521092600,3.547092529296875,1.1916656494140625,983.21923828125
1771038405561092900,3.5870927734375,1.2154388427734375,983.216552734375
1771038405601094000,3.627093994140625,1.0912628173828125,983.23095703125
1771038405641095400,3.667095458984375,0.9934844970703125,983.242431640625
1771038405681084400,3.70708447265625,0.821746826171875,983.2626953125
